,matnr,zzprncode,zzibrnd,mtart,matkl,TherapeuticClass,PrincipalName,mstae,mstde,mstav,mstdv,zzdwrx,spart,vtweg,dwerk,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,tragr,vmsta,vmstd,MaterialSalesOrganisation,prodh,mtpos,OldMaterialCode,GovernmentMaterialCode,taxClassification,Description,Language,DefaultMaterialDescription,DefaultMaterialLanguage,unitOfMeasurement,itemRegistrationNumber,GenericMaterialName,WarehouseStorageCondition,aland,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,taxim,tatyp,vtext,idnlf,prat1,prat2,prat3,prat4,prat5,prat6,prat7,prat8,prat9,zzibrnd_new,TherapeuticClass_new,PrincipalName_new,soup
944,21046363,101380.0,SK EC ANTI-DANDRUFF,ZF01,ZPC,All other non-therapeutic products,HENKEL (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101380HEN002001002,NORM,2641650758,,,SK EC ANTI-DANDRUFFREPAIRCONDI175ML,E,SK EC ANTI-DANDRUFFREPAIRCONDI175ML,E,EA,NOT120202150K,SK EC ANTI-DANDRUFF REPAIR CONDI 175ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SK EC ANTI-DANDRUFF'],['All other non-therapeutic products'],['HENKEL (MALAYSIA) SDN BHD'],sk ec anti-dandruff all other non-therapeutic productshenkel (malaysia) sdn bhd sk ec anti-dandruffrepaircondi175ml
945,23058991,101326.0,SOLARAY DEVIL'S CLAW,ZF03,ZCH,All other tonics,GROWAY(M) SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101326SOLARAHESJOI,NORM,17677835,,,SOLARAY DEVIL'S CLAWCAPS525MG100'S,E,SOLARAY DEVIL'S CLAWCAPS525MG100'S,E,EA,MAL19984139T,SOLARAY DEVIL'S CLAW CAPS 525MG  100'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"[""SOLARAY DEVIL'S CLAW""]",['All other tonics'],['GROWAY(M) SDN BHD (PCL a/c)'],solaray devil's claw all other tonicsgroway(m) sdn bhd (pcl a/c) solaray devil's clawcaps525mg100's
946,21041975,101339.0,195 PANADOL REG (NP),ZF01,ZPE,Non-narcotics and anti-pyretics,GLAXOSMITHKLINE CONSUMER,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101339ANALGEPANPAN,NORM,195235830,,,195 PANADOL REG (NP)TAB30'S,E,195 PANADOL REG (NP)TAB30'S,E,EA,MAL19950080X,195 PANADOL REG 30'S (NP),AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,,,,,,,,,,,['195 PANADOL REG (NP)'],['Non-narcotics and anti-pyretics'],['GLAXOSMITHKLINE CONSUMER'],195 panadol reg (np) non-narcotics and anti-pyreticsglaxosmithkline consumer 195 panadol reg (np)tab30's
947,23065162,101375.0,CW FRIZZ FREE SHAMPO,ZF03,ZPC,Other dermatological preparations,NATURAL OPTIONS SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,Z7,20140619,2001,101375NOP001001001,NORM,257075935,,,CW FRIZZ FREE SHAMPOO75ML,E,CW FRIZZ FREE SHAMPOO75ML,E,EA,NOT130405905K,CW FRIZZ FREE SHAMPOO            75ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['CW FRIZZ FREE SHAMPO'],['Other dermatological preparations'],['NATURAL OPTIONS SDN BHD'],cw frizz free shampo other dermatological preparationsnatural options sdn bhd cw frizz free shampoo75ml
948,21039759,101254.0,DETTOL SG 950ML/550M,ZF01,ZPC,Antiseptics and disinfectants,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,Z7,20150423,2001,101254RB0001006DSF,NORM,0428091415,,,DETTOL SG 950ML/550ML ORIGINAL (CORAL),E,DETTOL SG 950ML/550ML ORIGINAL (CORAL),E,EA,NOT130801151K,DETTOL SG 950ML/550ML ORIGINAL (CORAL),AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DETTOL SG 950ML/550M'],['Antiseptics and disinfectants'],['RECKITT BENCKISER (MALAYSIA)'],dettol sg 950ml/550m antiseptics and disinfectantsreckitt benckiser (malaysia) dettol sg 950ml/550ml original (coral)
949,23063837,101363.0,DERMACEUTIC SPOT CRE,ZF03,ZCS,"Emollients, protectives",PARVUS SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101363000SKI004001,NORM,225RSCSTCREAMAC,,,DERMACEUTIC SPOT CREAM 30ML,E,DERMACEUTIC SPOT CREAM 30ML,E,EA,NOT101104772K,DERMACEUTIC SPOT CREAM 30ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DERMACEUTIC SPOT CRE'],"['Emollients', 'protectives']",['PARVUS SDN BHD'],dermaceutic spot cre emollients protectivesparvus sdn bhd dermaceutic spot cream 30ml
950,21039777,101254.0,DETTOL BS 120G 3+1,ZF01,ZPC,Antiseptics and disinfectants,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,Z7,20150423,2001,101254RB00010060DS,NORM,0428094870,,,DETTOL BS 120G 3+1SKINCARE(CORAL),E,DETTOL BS 120G 3+1SKINCARE(CORAL),E,EA,NOT120303296K,DETTOL BS 120G 3+1 SKINCARE(CORAL),AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DETTOL BS 120G 3+1'],['Antiseptics and disinfectants'],['RECKITT BENCKISER (MALAYSIA)'],dettol bs 120g 3+1 antiseptics and disinfectantsreckitt benckiser (malaysia) dettol bs 120g 3+1skincare(coral)
951,23047277,101256.0,DIAGARD TWIN PACK,ZF03,ZPE,Contact laxatives,EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WPHA01002001,NORM,046048071,,,DIAGARD TWIN PACK120S,E,DIAGARD TWIN PACK120S,E,EA,MAL20033435T,DIAGARD TWIN PACK                120S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DIAGARD TWIN PACK'],['Contact laxatives'],['EMBUN ELIT SDN BHD (PCL a/c)'],diagard twin pack contact laxativesembun elit sdn bhd (pcl a/c) diagard twin pack120s
952,23047678,101256.0,DIAGARD,ZF03,ZPE,Contact laxatives,EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WPHA01002001,NORM,046506445,,,DIAGARDTABS120'S,E,DIAGARDTABS120'S,E,EA,MAL20033435T,DIAGARD             TABS         120'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DIAGARD'],['Contact laxatives'],['EMBUN ELIT SDN BHD (PCL a/c)'],diagard contact laxativesembun elit sdn bhd (pcl a/c) diagardtabs120's
953,23072024,101252.0,CEBION CHEWABLES ORG,ZF03,ZCH,Plain vitamin C (including vit. C salts),MERCK SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101252CEBION422CCB,NORM,41625,,,CEBION CHEWABLES ORGNGE 500MG 30'S B3@2,E,CEBION CHEWABLES ORGNGE 500MG 30'S B3@2,E,EA,MAL06061399X,CEBION CHEWABLES ORGANGE 500MG 30'S B3@2,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,MY141625,,,,,,,,,,['CEBION CHEWABLES ORG'],['Plain vitamin C (including vit. C salts)'],['MERCK SDN BHD'],cebion chewables org plain vitamin c (including vit. c salts)merck sdn bhd cebion chewables orgnge 500mg 30's b3@2
954,23072027,101252.0,CEBION EFF. ORANGE,ZF03,ZCH,Plain vitamin C (including vit. C salts),MERCK SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101252CEBION422CEF,NORM,41632,,,CEBION EFF. ORANGETAB1000MG2X40'S,E,CEBION EFF. ORANGETAB1000MG2X40'S,E,EA,MAL05061511X,CEBION EFF. ORANGE  TAB   1000MG 2X40'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,MY141632,,,,,,,,,,['CEBION EFF. ORANGE'],['Plain vitamin C (including vit. C salts)'],['MERCK SDN BHD'],cebion eff. orange plain vitamin c (including vit. c salts)merck sdn bhd cebion eff. orangetab1000mg2x40's
955,23047913,101258.0,CLINELLE SUNSCREEN P,ZF03,ZCS,"Emollients, protectives",EIG PHARMA ASIA SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101258CLINEL003004,NORM,048CL00851,,,CLINELLE SUNSCREEN PACK FOR FACE& LIP,E,CLINELLE SUNSCREEN PACK FOR FACE& LIP,E,EA,NOT REQUIRED,CLINELLE SUNSCREEN PACK FOR FACE & LIP,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['CLINELLE SUNSCREEN P'],"['Emollients', 'protectives']",['EIG PHARMA ASIA SDN BHD'],clinelle sunscreen p emollients protectiveseig pharma asia sdn bhd clinelle sunscreen pack for face& lip
956,23058192,101318.0,GLUTAMINE PLUS ORANG,ZF03,ZNT,Other alimentary tract & metabolism prod,FRESENIUS KABI MALAYSIA SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101318ALIMENTRA002,NORM,1677951191,,,GLUTAMINE PLUS ORANGE GRANULE 30'S/BOX,E,GLUTAMINE PLUS ORANGE GRANULE 30'S/BOX,E,EA,NOT REQUIRED,GLUTAMINE PLUS ORANGE GRANULE 30'S/BOX,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,7951191,,,,,,,,,,['GLUTAMINE PLUS ORANG'],"['Other alimentary tract ', 'metabolism prod']",['FRESENIUS KABI MALAYSIA SDN'],glutamine plus orang other alimentary tract  metabolism prodfresenius kabi malaysia sdn glutamine plus orange granule 30's/box
957,23070770,101392.0,GLYDERM STRETCHMARK,ZF03,ZCS,"Emollients, protectives",MENARINI SINCLAIR,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,1013920DERMA001003,NORM,276GLYCP2007,,,GLYDERM STRETCHMARKS CREAM60ML,E,GLYDERM STRETCHMARKS CREAM60ML,E,EA,NOT120602786K,GLYDERM STRETCHMARKS CREAM 60ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['GLYDERM STRETCHMARK'],"['Emollients', 'protectives']",['MENARINI SINCLAIR'],glyderm stretchmark emollients protectivesmenarini sinclair glyderm stretchmarks cream60ml
958,23072342,101260.0,GOJI BERRY EXTRACT 2,ZF03,ZCH,All other non-therapeutic products,SWISS BIO PHARMA SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101260VHBP01056001,NORM,51925,,,GOJI BERRY EXTRACT 250MG CHEWABLES/G 60S,E,GOJI BERRY EXTRACT 250MG CHEWABLES/G 60S,E,EA,MAL12065041TCR,GOJI BERRY EXT 250MG CHEWABLE SOFT/G 60S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['GOJI BERRY EXTRACT 2'],['All other non-therapeutic products'],['SWISS BIO PHARMA SDN'],goji berry extract 2 all other non-therapeutic productsswiss bio pharma sdn goji berry extract 250mg chewables/g 60s
959,22004044,101283.0,"GYPSONA ""S"" 7.5CM X",ZF02,ZWM,All other non-therapeutic products,SMITH & NEPHEW HEALTHCARE SDN,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101283CMED01002002,NORM,83156,,,"GYPSONA ""S"" 7.5CM X2.7MBOX OF80'S",E,"GYPSONA ""S"" 7.5CM X2.7MBOX OF80'S",E,EA,NOT REQUIRED,"GYPSONA ""S"" 7.5CM X 2.7M  BOX OF 80'S",AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,6017005,,,,,,,,,,"['GYPSONA ""S"" 7.5CM X']",['All other non-therapeutic products'],"['SMITH ', 'NEPHEW HEALTHCARE SDN']","gypsona ""s"" 7.5cm x all other non-therapeutic productssmith  nephew healthcare sdn gypsona ""s"" 7.5cm x2.7mbox of80's"
960,23071414,101242.0,HADA LABO WHITENING,ZF03,ZPC,All other non-therapeutic products,ROHTO-MENTHOLATUM (M) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101242HALA01008001,NORM,29687,,,HADA LABO WHITENINGHAND CREAM50GM,E,HADA LABO WHITENINGHAND CREAM50GM,E,EA,NOT130304394K,HADA LABO WHITENING HAND CREAM   50GM,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['HADA LABO WHITENING'],['All other non-therapeutic products'],['ROHTO-MENTHOLATUM (M) SDN BHD'],hada labo whitening all other non-therapeutic productsrohto-mentholatum (m) sdn bhd hada labo whiteninghand cream50gm
961,23071424,101242.0,HADA LABO ARBUTIN WH,ZF03,ZCS,"Emollients, protectives",ROHTO-MENTHOLATUM (M) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101242HALA01002002,NORM,29698,,,HADA LABO ARBUTIN WHITENING LOTION 30ML,E,HADA LABO ARBUTIN WHITENING LOTION 30ML,E,EA,NOT130900538K,HADA LABO ARBUTIN WHITENING LOTION 30ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['HADA LABO ARBUTIN WH'],"['Emollients', 'protectives']",['ROHTO-MENTHOLATUM (M) SDN BHD'],hada labo arbutin wh emollients protectivesrohto-mentholatum (m) sdn bhd hada labo arbutin whitening lotion 30ml
962,23072150,101255.0,EPA 1000MG VEGICAP (,ZF03,ZCH,Anti-atheroma preps. of natural origin,SWISS BIO PHARMA SDN BHD  (PCL,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101255BATH01003002,NORM,45745,,,EPA 1000MG VEGICAP (TWIN PACK)2X150'S,E,EPA 1000MG VEGICAP (TWIN PACK)2X150'S,E,EA,MAL19990173TR,EPA 1000MG VEGICAP (TWIN PACK) 2X150'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['EPA 1000MG VEGICAP ('],['Anti-atheroma preps. of natural origin'],['SWISS BIO PHARMA SDN BHD  (PCL'],epa 1000mg vegicap ( anti-atheroma preps. of natural originswiss bio pharma sdn bhd  (pcl epa 1000mg vegicap (twin pack)2x150's
963,23059287,101337.0,DULAC LACTOSE FREE (,ZF03,ZNT,Slimming preparations,DANONE SPECIALIZED NUTRITION,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101337DUM001001027,NORM,FGDIFLF0400TNMY32,,,DULAC LACTOSE FREE (NEW-A)400G,E,DULAC LACTOSE FREE (NEW-A)400G,E,EA,NOT REQUIRED,DULAC LACTOSE FREE (NEW-A)       400G,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,FGDIFLF0400TNMY32,,,,,,,,,,['DULAC LACTOSE FREE ('],['Slimming preparations'],['DANONE SPECIALIZED NUTRITION'],dulac lactose free ( slimming preparationsdanone specialized nutrition dulac lactose free (new-a)400g
964,21046686,101393.0,E-Z SCRUB POVI IODO,ZF01,ZMD,All other non-therapeutic products,BECTON DICKINSON HOLDINGS PTE,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101393000104000000,NORM,277372453,,,E-Z SCRUB POVI IODO30'S,E,E-Z SCRUB POVI IODO30'S,E,EA,NOT REQUIRED,E-Z SCRUB POVI IODO 30'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['E-Z SCRUB POVI IODO'],['All other non-therapeutic products'],['BECTON DICKINSON HOLDINGS PTE'],e-z scrub povi iodo all other non-therapeutic productsbecton dickinson holdings pte e-z scrub povi iodo30's
965,23073080,101281.0,EUROBIO BIO-VIZMAX,ZF03,ZCH,All other tonics,MEDIPHARM INDUSTRIES SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101281EURO01003009,NORM,82826,,,EUROBIO BIO-VIZMAXCAP30'S,E,EUROBIO BIO-VIZMAXCAP30'S,E,EA,MAL09062169XCR,EUROBIO BIO-VIZMAX  CAP          30'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['EUROBIO BIO-VIZMAX'],['All other tonics'],['MEDIPHARM INDUSTRIES SDN BHD'],eurobio bio-vizmax all other tonicsmedipharm industries sdn bhd eurobio bio-vizmaxcap30's
966,23059062,101327.0,BREACOL EXP ADULT SY,ZF03,ZPE,Expectorants,PLAP VALEANT -PROVIS,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,,0,2001,10132700RESPCOCBRE,NORM,177M600100V,,,BREACOL EXP ADULT SYRUP 60ML-INVIDA,E,BREACOL EXP ADULT SYRUP 60ML-INVIDA,E,EA,MAL19950684XC,BREACOL EXP ADULT SYRUP 60ML-INVIDA,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['BREACOL EXP ADULT SY'],['Expectorants'],['PLAP VALEANT -PROVIS'],breacol exp adult sy expectorantsplap valeant -provis breacol exp adult syrup 60ml-invida
967,21046313,101374.0,BLINK INT.TEARS EYE,ZF01,ZMD,Artificial tears and ocular lubricants,ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101374CORNEA001001,NORM,25693770AS,,,BLINK INT.TEARS EYEDROPS0.4MLX20's,E,BLINK INT.TEARS EYEDROPS0.4MLX20's,E,EA,NOT REQUIRED,BLINK INT.TEARS EYE DROPS 0.4MLX20's,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['BLINK INT.TEARS EYE'],['Artificial tears and ocular lubricants'],['ABBOTT MEDICAL OPTICS'],blink int.tears eye artificial tears and ocular lubricantsabbott medical optics blink int.tears eyedrops0.4mlx20's
968,23064521,101237.0,BIO ACE PLUS VALUE P,ZF03,ZCH,Other multivitamins without minerals,BLACKMORES (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101237AVIE01001001,NORM,23855,,,BIO ACE PLUS VALUE PACK TABS 90'S+30'S,E,BIO ACE PLUS VALUE PACK TABS 90'S+30'S,E,EA,MAL10070600XCR,BIO ACE PLUS VALUE PACK TABS 90'S+30'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,27837,,,,,,,,,,['BIO ACE PLUS VALUE P'],['Other multivitamins without minerals'],['BLACKMORES (MALAYSIA) SDN BHD'],bio ace plus value p other multivitamins without mineralsblackmores (malaysia) sdn bhd bio ace plus value pack tabs 90's+30's
969,23059207,101335.0,CAC SANDOZ 3X10'S,ZF03,ZCH,Calcium products,NOVARTIS CORPORATION (M) SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101335NSP001001001,NORM,19152092830P02,,,CAC SANDOZ 3X10'SFOC10'S,E,CAC SANDOZ 3X10'SFOC10'S,E,EA,MAL06091553XCS,CAC SANDOZ 3X10'S FOC 10'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,721800,,,,,,,,,,"[""CAC SANDOZ 3X10'S""]",['Calcium products'],['NOVARTIS CORPORATION (M) SDN'],cac sandoz 3x10's calcium productsnovartis corporation (m) sdn cac sandoz 3x10'sfoc10's
970,21046944,101257.0,CALTRATE PLUS 100S T,ZF01,ZCH,Calcium products,PFIZER (M) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101257ACAL01003001,NORM,4723541P001,,,CALTRATE PLUS 100S TP SV L20%,E,CALTRATE PLUS 100S TP SV L20%,E,EA,MAL20032383XC,CALTRATE PLUS 100S TP SV L20%,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['CALTRATE PLUS 100S T'],['Calcium products'],['PFIZER (M) SDN BHD'],caltrate plus 100s t calcium productspfizer (m) sdn bhd caltrate plus 100s tp sv l20%
971,23070767,101392.0,ATOPICLAIR LOTION-ME,ZF03,ZMD,Other dermatological preparations,MENARINI SINCLAIR,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,1013920DERMA001001,NORM,276ATOHM2069,,,ATOPICLAIR LOTION-MENARINIBOTTLE120ML,E,ATOPICLAIR LOTION-MENARINIBOTTLE120ML,E,EA,NOT REQUIRED,ATOPICLAIR LOTION-MENARINI BOTTLE 120ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['ATOPICLAIR LOTION-ME'],['Other dermatological preparations'],['MENARINI SINCLAIR'],atopiclair lotion-me other dermatological preparationsmenarini sinclair atopiclair lotion-menarinibottle120ml
972,23046961,101236.0,AVAMYS NASAL SPRAY,ZF03,ZPE,Nasal corticosteroids w/o anti-infective,GLAXOSMITHKLINE PHARMACEUTICAL_,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,Z7,20140620,2001,1012360DECOGAVAAVA,NORM,02181366,,,AVAMYS NASAL SPRAY60 DOSES,E,AVAMYS NASAL SPRAY60 DOSES,E,EA,MAL20081823A,AVAMYS NASAL SPRAY 60 DOSE,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['AVAMYS NASAL SPRAY'],['Nasal corticosteroids w/o anti-infective'],['GLAXOSMITHKLINE PHARMACEUTICAL_'],avamys nasal spray nasal corticosteroids w/o anti-infectiveglaxosmithkline pharmaceutical_ avamys nasal spray60 doses
973,23046659,101236.0,AVANDAMET,ZF03,ZPE,Glitazone & Biguanide Antidiabetic Comb.,GLAXOSMITHKLINE PHARMACEUTICAL_,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,Z7,20140620,2001,101236ALIMENAVAAVA,NORM,02180027,,,AVANDAMETTAB4MG/500MG 56'S,E,AVANDAMETTAB4MG/500MG 56'S,E,EA,MAL20040798A,AVANDAMET           TAB   4MG/500MG 56'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['AVANDAMET'],"['Glitazone ', 'Biguanide Antidiabetic Comb.']",['GLAXOSMITHKLINE PHARMACEUTICAL_'],avandamet glitazone  biguanide antidiabetic comb.glaxosmithkline pharmaceutical_ avandamettab4mg/500mg 56's
974,23348893,101219.0,(Z) CELLCEPT TAB FC,ZF03,ZPE,Hypnotics/sedatives,ROCHE (MALAYSIA) SDN BHD,LR,20260327,LR,20260327,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101219PSC000RX0PHA,NORM,37211000042,,,(Z) CELLCEPT TAB FC 500MG 50,E,(Z) CELLCEPT TAB FC 500MG 50,E,EA,MAL19870350ARZ,,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,11000042,,,,,,,,,,['(Z) CELLCEPT TAB FC'],['Hypnotics/sedatives'],['ROCHE (MALAYSIA) SDN BHD'],(z) cellcept tab fc hypnotics/sedativesroche (malaysia) sdn bhd (z) cellcept tab fc 500mg 50
975,26281124,101296.0,(Z) AZOREN (SAMPLE),ZF06,ZPE,Angio.II antag.comb.w/calcium antagonist,PFIZER (M) SDN BHD  (PCL a/c),LR,20240602,LR,20240602,Y,10,10,2010,,,ZNC,2SD,300.0,ZP01,,0,2001,101296SELE01009001,ZPPK,128F000153818S,,,(Z) AZOREN (SAMPLE) TABS 40MG/5MG 30'S,E,(Z) AZOREN (SAMPLE) TABS 40MG/5MG 30'S,E,EA,MAL12055004ARZ,Olmesartan Medoxomil / Amlodipine,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,128F000153818S,,,,,,,,,,['(Z) AZOREN (SAMPLE)'],['Angio.II antag.comb.w/calcium antagonist'],['PFIZER (M) SDN BHD  (PCL a/c)'],(z) azoren (sample) angio.ii antag.comb.w/calcium antagonistpfizer (m) sdn bhd  (pcl a/c) (z) azoren (sample) tabs 40mg/5mg 30's
976,23046221,101228.0,DIPROGENTA,ZF03,ZPE,Comb. of corticosteroids w/ a-bacterials,MERCK SHARP & DOHME (I.A),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,10122800ARMSDPCDFG,NORM,012100239,,,DIPROGENTACREAM15GM,E,DIPROGENTACREAM15GM,E,EA,MAL19871372A,BETAMENTHASONE/GENTAMYCIN,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,100239,,,,,,,,,,['DIPROGENTA'],['Comb. of corticosteroids w/ a-bacterials'],"['MERCK SHARP ', 'DOHME (I.A)']",diprogenta comb. of corticosteroids w/ a-bacterialsmerck sharp  dohme (i.a) diprogentacream15gm
977,21038895,101254.0,NUROFEN FOR CHILDREN,ZF01,ZPE,"Antirheumatics, non-steroidal plain",RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101254RB0002007001,NORM,0420223734,,,NUROFEN FOR CHILDREN60ML,E,NUROFEN FOR CHILDREN60ML,E,EA,MAL19963163A,NUROFEN FOR CHILDREN 60ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['NUROFEN FOR CHILDREN'],"['Antirheumatics', 'non-steroidal plain']",['RECKITT BENCKISER (MALAYSIA)'],nurofen for children antirheumatics non-steroidal plainreckitt benckiser (malaysia) nurofen for children60ml
978,21041887,101339.0,195 AQUAFRESH CLEAN&,ZF01,ZOT,All other non-therapeutic products,GLAXOSMITHKLINE CONSUMER,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2PH,,ZP01,,0,2001,10133900ORALAQUAQU,NORM,195231726,,,195 AQUAFRESH CLEAN&FLEX B2F1-HARD,E,195 AQUAFRESH CLEAN&FLEX B2F1-HARD,E,EA,NOT REQUIRED,195 AQUAFRESH CLEAN&FLEX B2F1 -HARD,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['195 AQUAFRESH CLEAN&'],['All other non-therapeutic products'],['GLAXOSMITHKLINE CONSUMER'],195 aquafresh clean& all other non-therapeutic productsglaxosmithkline consumer 195 aquafresh clean&flex b2f1-hard
979,21046169,101364.0,OSPEXIN 250MG/5ML,ZF01,ZPE,Oral cephalosporins,NOVARTIS CORPORATION(M) SDN,LR,20250903,LR,20250903,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101364SANDOZ001001,NORM,2267212298,,,OSPEXIN 250MG/5MLGRANULE60ML,E,OSPEXIN 250MG/5MLGRANULE60ML,E,EA,MAL19890447A,CEPHALEXIN B.P.,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['OSPEXIN 250MG/5ML'],['Oral cephalosporins'],['NOVARTIS CORPORATION(M) SDN'],ospexin 250mg/5ml oral cephalosporinsnovartis corporation(m) sdn ospexin 250mg/5mlgranule60ml
