"customersoldto","customershipto","salesorg","salesrepid","salesreptype","principalnumber","countrycode","csteam","principalgroup","principalsalesrep","soldtoincluded"
"0030070570","0070090977","2001","mymrni-kumarkris","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kumarkris","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kumarkris","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-kychong","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-liking","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lindawong","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lizyiow","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lovetteliew","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-lxho","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-mabellim","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-malcolmng","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marcuskoh","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marsita","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-marykhoo","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-maviskuek","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-melorbaz","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-merdinakoh","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-merdinakoh","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-merdinakoh","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-merdinakoh","external","0000100186","MY","","","ALLREP",True
