"zzprncode","PrincipalName","matnr","Description","TherapeuticClass","zzibrnd","zzdwrx","vmsta","vmstd","mstav","mstdv","MaterialSalesOrganisation","vtweg","mtart","mvgr4","mvgr2","prodh","GovernmentMaterialCode","OldMaterialCode","DefaultMaterialDescription","vtext","unitOfMeasurement","itemRegistrationNumber","Language","taxm1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024300","CKMB 917/Mod P","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929011","CKMB 917/Mod P","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024301","UA Mod P/D R1  6912Tes 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929429","UA Mod P/D R1  6912Tes 1'Kit","Product : Full Tax","EA","E000148","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024303","UA Mod P/D R1","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929429M","UA Mod P/D R1","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024304","UA Mod P/D R2  6912Tes 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929437","UA Mod P/D R2  6912Tes 1'Kit","Product : Full Tax","EA","E000148","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024306","UA Mod P/D R2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929437M","UA Mod P/D R2","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024307","Urea/BUN Mod P/D R1  4920Tes","All other diagnostic tests","Urea/Bun","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929470","Urea/BUN Mod P/D R1  4920Tes","Product : Full Tax","EA","F012084","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024310","Urea/BUN Mod P/D R1","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929470M","Urea/BUN Mod P/D R1","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024311","Urea/BUN Mod P/D R1  4920Tes","All other diagnostic tests","Urea/Bun","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929470T","Urea/BUN Mod P/D R1  4920Tes","Product : Full Tax","EA","F012084","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024312","Urea/BUN Mod P/D R2  4920Tes","All other diagnostic tests","Urea/Bun","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929488","Urea/BUN Mod P/D R2  4920Tes","Product : Full Tax","EA","F012084","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024315","Urea/BUN Mod P/D R2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929488M","Urea/BUN Mod P/D R2","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024316","Urea/BUN Mod P/D R2  4920Tes","All other diagnostic tests","Urea/Bun","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929488T","Urea/BUN Mod P/D R2  4920Tes","Product : Full Tax","EA","F012084","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024321","GlucoseHK Mod P/D R1  7200Tes","All other diagnostic tests","Glucose","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929534","GlucoseHK Mod P/D R1  7200Tes","Product : Full Tax","EA","F013531","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024324","GlucoseHK Mod P/D R1","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929534M","GlucoseHK Mod P/D R1","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024325","GlucoseHK Mod P/D R1  7200Tes","All other diagnostic tests","Glucose","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929534T","GlucoseHK Mod P/D R1  7200Tes","Product : Full Tax","EA","F013531","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024326","GlucoseHK Mod P/D R2  7200Tes","All other diagnostic tests","Glucose","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929542","GlucoseHK Mod P/D R2  7200Tes","Product : Full Tax","EA","F013531","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024329","GlucoseHK Mod P/D R2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929542M","GlucoseHK Mod P/D R2","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024330","GlucoseHK Mod P/D R2  7200Tes","All other diagnostic tests","Glucose","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929542T","GlucoseHK Mod P/D R2  7200Tes","Product : Full Tax","EA","F013531","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024333","Mg Mod P/D R1   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929615","Mg Mod P/D R1   1'Kit","Product : Full Tax","EA","E000240","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024334","Mg Mod P/D R2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929623","Mg Mod P/D R2","Product : Full Tax","EA","E000240","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024335","Mg Mod P/D R2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929623M","Mg Mod P/D R2","Product : Full Tax","EA","E000240","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024336","Alb Mod P/D.R1  6912TES","All other diagnostic tests","Albumin","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929631","Alb Mod P/D.R1  6912TES","Product : Full Tax","EA","F015212","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024338","Alb Mod P/D R1","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929631M","Alb Mod P/D R1","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024339","Alb Mod P/D.R1  6912TE","All other diagnostic tests","Albumin","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929631T","Alb Mod P/D.R1  6912TE","Product : Full Tax","EA","F015212","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024354","Total Pro.M.P L.(DG)  1812Tes","All other diagnostic tests","Total Protein","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929917","Total Pro.M.P L.(DG)  1812Tes","Product : Full Tax","EA","E000497","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024357","Total Protein M.P L.  1812Tes","All other diagnostic tests","Total Protein","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929917M","Total Protein M.P L.  1812Tes","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024359","CRE Jaffe Mod P/D R2  7200Tes","All other diagnostic tests","Modular Analytics","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929941","CRE Jaffe Mod P/D R2  7200Tes","Product : Full Tax","EA","F015921","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024362","CRE Jaffe Mod P/D R2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929941M","CRE Jaffe Mod P/D R2","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024363","CRE Jaffe Mod P/D R2  7200Tes","All other diagnostic tests","Modular Analytics","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929941T","CRE Jaffe Mod P/D R2  7200Tes","Product : Full Tax","EA","F015921","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024364","GLDH Modular P","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011929992","GLDH Modular P","Product : Full Tax","EA","F014558","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024365","Fructosamine Unisys","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011930010","Fructosamine Unisys","Product : Full Tax","EA","F014773","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024366","Antithrombin III Un.   1'Kit","All other diagnostic tests","Antithrombin","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011930028","Antithrombin III Un.   1'Kit","Product : Full Tax","EA","F013522","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024367","Elecsys Sys Wash","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011930346","Elecsys Sys Wash","Product : Full Tax","EA","E001665","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024371","Elecsys IgE Calset","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011930427","Elecsys IgE Calset","Product : Full Tax","EA","F012193","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024372","ChimentInsert forRe.","All other non-therapeutic products","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011930630","ChimentInsert forRe.","Product : Full Tax","EA","F004942","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024373","ChimentInsert forRe.","All other non-therapeutic products","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011930630M","ChimentInsert forRe.","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024374","Anti-Steptotysin O   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011931601","Anti-Steptotysin O   1'Kit","Product : Full Tax","EA","E000531","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024375","Sysclean Adapter","All other non-therapeutic products","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011933159","Sysclean Adapter","Product : Full Tax","EA","NA","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024377","(X)Cardiac C.T Quant","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011937553","(X)Cardiac C.T Quant","Product : Full Tax","EA","F015805","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024378","Albumin BCG Sys 1","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011970569","Albumin BCG Sys 1","Product : Full Tax","EA","NA","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024380","Albumin BCG Sys3 R2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011970640","Albumin BCG Sys3 R2","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024381","Iron Sys 1","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011970704","Iron Sys 1","Product : Full Tax","EA","E000243","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024382","Iron Sys2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011970747","Iron Sys2","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024383","Albumin PlusBCG Mo.P  1782Tes","All other diagnostic tests","Albumin","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011970909","Albumin PlusBCG Mo.P  1782Tes","Product : Full Tax","EA","F015212","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024387","Alb Mod P/D R2  6912TES","All other diagnostic tests","Albumin","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011970917","Alb Mod P/D R2  6912TES","Product : Full Tax","EA","F015212","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024389","Alb Mod P/D R2","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011970917M","Alb Mod P/D R2","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024390","Alb Mod P/D R2  6912Tes","All other diagnostic tests","Albumin","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011970917T","Alb Mod P/D R2  6912Tes","Product : Full Tax","EA","F015212","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024391","HIV Ag Elecsys.cobas   1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011971611","HIV Ag Elecsys.cobas   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024393","Elecsys PTH  100Test 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011972103","Elecsys PTH  100Test 1'Kit","Product : Full Tax","EA","F011737","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024396","Elecsys PTH  100Test 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011972103T","Elecsys PTH  100Test 1'Kit","Product : Full Tax","EA","F011737","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024397","N-MID Osteoca.Calset","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011972111","N-MID Osteoca.Calset","Product : Full Tax","EA","F011696","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024400","Elecsys PTH Calset","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011972219","Elecsys PTH Calset","Product : Full Tax","EA","F011737","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024402","CAL-FAS HDL/LDL Plus  1ml 3'S/Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011972235","CAL-FAS HDL/LDL Plus  1ml 3'S/Kit","Product : Full Tax","EA","DIS","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024403","Elecsys Cross Laps  100Test 1'Kit","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011972308","Elecsys Cross Laps  100Test 1'Kit","Product : Full Tax","EA","F012439","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024406","Elecsys Laps Calset","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011972316","Elecsys Laps Calset","Product : Full Tax","EA","F012439","E","1"
"0000100925","台灣羅氏醫療診斷設備股份有限","000000000023024407","CRP HS Latex","All other diagnostic tests","Item not listed in I","Y","","00000000","","00000000","2801","10","ZF03","OTH","","1009250BLANKBLKBLK","","9011972855","CRP HS Latex","Product : Full Tax","EA","F014745","E","1"
