"matnr","zzprncode","zzibrnd","mtart","matkl","TherapeuticClass","PrincipalName","mstae","mstde","mstav","mstdv","zzdwrx","spart","vtweg","dwerk","mvgr1","mvgr2","mvgr3","mvgr4","mvgr5","tragr","vmsta","vmstd","MaterialSalesOrganisation","prodh","mtpos","OldMaterialCode","GovernmentMaterialCode","taxClassification","Description","Language","DefaultMaterialDescription","DefaultMaterialLanguage","unitOfMeasurement","itemRegistrationNumber","GenericMaterialName","WarehouseStorageCondition","aland","taxm1","taxm2","taxm3","taxm4","taxm5","taxm6","taxm7","taxm8","taxm9","taxim","tatyp","vtext","idnlf","prat1","prat2","prat3","prat4","prat5","prat6","prat7","prat8","prat9"
"000000000023060125","0000101341","Dermaid 0.5% Cream","ZF03","ZPC","Plain topical corticosteroids","EGO PHARMA MALAYSIA SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101341000EGOHYDDER","NORM","19848.15NZ","","","Dermaid 0.5% Cream15G","E","Dermaid 0.5% Cream15G","E","EA","MAL19990989A","Dermaid 0.5% Cream               15G","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","10410","","","","","","","","",""
"000000000021041668","0000101328","CETAPHIL CLEANSER L","ZF01","ZCS","Emollients, protectives","GALDERMA (S) PTE LTD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101328SKINCASKISKI","NORM","178050383","","","CETAPHIL CLEANSER LOTION(NEW)8OZ(237ML)","E","CETAPHIL CLEANSER LOTION(NEW)8OZ(237ML)","E","EA","NOT120303944K","CETAPHIL CLEANSER LOTION(NEW)8OZ(237ML)","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023072211","0000101255","COQ10 PLUS SOFTGELS","ZF03","ZCH","Multivitamins with minerals","SWISS BIO PHARMA SDN BHD  (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101255WFHS01001020","NORM","45810","","","COQ10 PLUS SOFTGELS60'S","E","COQ10 PLUS SOFTGELS60'S","E","EA","MAL11085010NCR","COQ10 PLUS SOFTGELS 60'","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023072119","0000101255","GARLIC PEARLS VEGICA","ZF03","ZCH","Anti-atheroma preps. of natural origin","SWISS BIO PHARMA SDN BHD  (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101255BATH01001001","NORM","45279","","","GARLIC PEARLS VEGICAPSSOFT600'S","E","GARLIC PEARLS VEGICAPSSOFT600'S","E","EA","MAL20040847TCR","GARLIC PEARLS VEGICAPS SOFT 600'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023073216","0000101286","GADOVIST 1.0mmol","ZF03","ZPE","MRI agents","BAYER CO (M) SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","10128600BAY6BU4001","NORM","88235","","","GADOVIST 1.0mmolVIAL15ML","E","GADOVIST 1.0mmolVIAL15ML","E","EA","MAL20041086X","GADOBUTROL","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","81405299","","","","","","","","",""
"000000000023047694","0000101256","GENTLE EXFOLIATING W","ZF03","ZPC","Emollients, protectives","EMBUN ELIT SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101256WSKI01021001","NORM","046510985","","","GENTLE EXFOLIATING WALNUTSCRUB75ML","E","GENTLE EXFOLIATING WALNUTSCRUB75ML","E","EA","NOT120706433K","GENTLE EXFOLIATING WALNUT SCRUB  75ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023057075","0000101293","FORSLEAN PLUS CAP 60","ZF03","ZNT","Slimming preparations","CAMBERT (M) SDN BHD  (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","NL","","ZNC","2GD","","ZP01","Z7","20140619","2001","101293VNUT01004005","NORM","119NLVIT0502","","","FORSLEAN PLUS CAP 60'S","E","FORSLEAN PLUS CAP 60'S","E","EA","MAL09032091T","FORSLEAN PLUS CAP 60'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021042770","0000101346","HIDRASEC","ZF01","ZPE","All other antidiarrhoeals","ABBOTT LABORATORIES (M) SDN","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101346000EPDHISHIS","NORM","209W051.010","","","HIDRASECCAP100MG1X10","E","HIDRASECCAP100MG1X10","E","EA","MAL13045047A","RACECADOTRIL","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023073059","0000101281","GOLD LIFE JOINFLEX B","ZF03","ZCH","Antirheumatics, non-steroidal plain","MEDIPHARM INDUSTRIES SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101281GOLI01004004","NORM","82213","","","GOLD LIFE JOINFLEX B2F1 CAP3X50'S","E","GOLD LIFE JOINFLEX B2F1 CAP3X50'S","E","EA","MAL09072888XC","GOLD LIFE JOINFLEX B2F1 CAP 3X50'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023056793","0000101293","EPO 1000MG 100'S","ZF03","ZCH","All other tonics","CAMBERT (M) SDN BHD  (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","Z7","20140619","2001","101293VKOR01002001","NORM","119KRLVIT0549","","","EPO 1000MG 100'SPO4","E","EPO 1000MG 100'SPO4","E","EA","MAL19983885TR","EPO 1000MG 100'S     PO4","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023073068","0000101281","EUROBIO MILK THISTLE","ZF03","ZCH","All other Therapeutic Products","MEDIPHARM INDUSTRIES SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101281EURO01002003","NORM","82808","","","EUROBIO MILK THISTLEPLUS60'S","E","EUROBIO MILK THISTLEPLUS60'S","E","EA","MAL20034443T","EUROBIO MILK THISTLE PLUS        60'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046477","0000101390","ALERTEN Q50 EMULCAP","ZF01","ZCH","All other cardiac preparations","MEGA LIFESCIENCES PTY LTD (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101390000001001002","NORM","274ALT002","","","ALERTEN Q50 EMULCAP50MG3X10'S","E","ALERTEN Q50 EMULCAP50MG3X10'S","E","EA","MAL06111497X","ALERTEN Q50 EMULCAP 50MG 3X10'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","F-C123-H14-26","","","","","","","","",""
"000000000023072185","0000101255","ARTHROAID CAPS (T/PA","ZF03","ZCH","Muscle relaxants, peripherally acting","SWISS BIO PHARMA SDN BHD  (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101255GLUC01002002","NORM","45783","","","ARTHROAID CAPS (T/PACK)2X60'S","E","ARTHROAID CAPS (T/PACK)2X60'S","E","EA","MAL09072833T","ARTHROAID CAPS (T/PACK)          2X60'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023047809","0000101256","ANTI-DANDRUFF SHAMPO","ZF03","ZPC","Other dermatological preparations","EMBUN ELIT SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101256WHAI01001001","NORM","046825737","","","ANTI-DANDRUFF SHAMPOO G.CLEAN 400+200ML","E","ANTI-DANDRUFF SHAMPOO G.CLEAN 400+200ML","E","EA","NOT130203761K","ANTI-DANDRUFF SHAMPOO G.CLEAN 400+200ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023071452","0000101248","BETALOC (FOIL)","ZF03","ZPE","Beta-blocking agents, plain","ASTRAZENECA SDN BHD (PCL a/c)","LR","20251030","LR","20251030","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101248CBET01001001","NORM","36100011117","","","BETALOC (FOIL)TABS50MG100'S","E","BETALOC (FOIL)TABS50MG100'S","E","EA","MAL19988458A","METOPROLOL (WUXI)","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","100011117","","","","","","","","",""
"000000000021046631","0000101393","BD BLUNT PLASTIC CAN","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000104000000","NORM","277303345","","","BD BLUNT PLASTIC CANNULA17G1000'S","E","BD BLUNT PLASTIC CANNULA17G1000'S","E","EA","NOT REQUIRED","BD BLUNT PLASTIC CANNULA 17G 1000'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023073261","0000101286","(Z) LL STIVARGA TAB","ZF03","ZPE","All other antineoplastics","BAYER CO (M) SDN BHD (PCL a/c)","LR","20230628","LR","20230628","Y","10","10","2010","","","ZHP","2SD","300","ZP05","","00000000","2001","10128600BAY8BU2000","NORM","88266","PPP","","(Z) LL STIVARGA TAB 40MG 28'S","E","(Z) LL STIVARGA TAB 40MG 28'S","E","EA","MAL13065048AZ","ALM 14527 SIT ZPMI","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","81490171","","","","","","","","",""
"000000000023348809","0000102575","ZPMYCOMP_TST#9","ZF03","ZMD","Non-IMS classified","STRYKER CORPORATION (M) SDN BHD","Z2","99991231","LR","99991231","Y","00","10","2014","","","","","","ZP06","LR","99991231","2001","10257500000IINSSUR","NORM","ZPMYCOMPONET09","","","ZPMY_Component_TST#9","E","ZPMY_Component_TST#9","E","EA","","ZPMY_Component","","MY","1","","","","","","","","","","MWST","Product : Full Tax","10257523348809","","","","","","","","",""
"000000000023047110","0000101236","PHYSIOGEL CREAM","ZF03","ZCS","Emollients, protectives","GLAXOSMITHKLINE PHARMACEUTICAL_","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","Z7","20140620","2001","101236DRSK01001001","NORM","02184045","STF","","PHYSIOGEL CREAM150ML","E","PHYSIOGEL CREAM150ML","E","EA","NOT130502066K","PHYSIOGEL CREAM     150ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021039421","0000101254","CORN & CALLOUS FILE","ZF01","ZOT","All other non-therapeutic products","RECKITT BENCKISER (MALAYSIA)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","Z7","20190423","2001","101254000SSLCOR001","NORM","04210010319","","","CORN & CALLOUS FILE1'S/BOX","E","CORN & CALLOUS FILE1'S/BOX","E","EA","NOT REQUIRED","CORN & CALLOUS FILE 1'S/BOX","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021222999","0000104286","195 POLIDENT","ZF01","ZPC","All other stomatologicals","GLAXOSMITHKLINE CONSUMER","LR","20210101","LR","20991231","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","10428600ORALDENPOL","NORM","195230842","","","195 POLIDENT        TAB   36S/BOX","E","195 POLIDENT        TAB   36S/BOX","E","EA","NOT REQUIRED","195 POLIDENT        TAB   36S/BOX","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","230842","","","","","","","","",""
"000000000021223013","0000104286","POLIDENT ADH CREAM","ZF01","ZPC","All other stomatologicals","GLAXOSMITHKLINE CONSUMER","LR","20991231","LR","20991231","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","10428600ORALDENPOL","NORM","195124266","","","195 POLIDENT ADH CREAM 20G","E","195 POLIDENT ADH CREAM 20G","E","EA","NOT REQUIRED","195 POLIDENT ADH CREAM 20G","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","124266","","","","","","","","",""
"000000000023332380","0000101226","DHP 2.7/3.5 DORSO-LA","ZF03","ZMD","All other non-therapeutic products","JOHNSON & JOHNSON SDN BHD (PCL","LR","20410101","LR","20410101","Y","30","10","2014","","","ZNC","2GD","","ZMD1","","00000000","2001","1012260000S13CCNEU","NORM","011411.262","","","DHP 2.7/3.5 DORSO-LAT R 3HO TI","E","DHP 2.7/3.5 DORSO-LAT R 3HO TI","E","EA","NOT REQUIRED","DHP 2.7/3.5 DORSO-LAT R 3HO TI","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021223061","0000104281","NEU LIP MOISTURIZER","ZF01","ZPC","Emollients, protectives","JOHNSON & JOHNSON SDN BHD","LR","99910101","LR","20991231","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","104281XNEN01007001","NORM","1527004101","","","NEU LIP MOISTURIZER 4G '16","E","NEU LIP MOISTURIZER 4G '16","E","EA","NOT REQUIRED","NEU LIP MOISTURIZER 4G '16","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","70501042007","","","","","","","","",""
"000000000021040069","0000101296","DILANTIN","ZF01","ZPE","Anti-epileptics","PFIZER (M) SDN BHD  (PCL a/c)","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101296NAEP01001001","NORM","1280199131","","","DILANTINCAPS30MG200'S","E","DILANTINCAPS30MG200'S","E","EA","MAL19860940AR","PHENYTOIN SODIUM","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","","","","","","","","","",""
"000000000021040070","0000101296","DILANTIN","ZF01","ZPE","Anti-epileptics","PFIZER (M) SDN BHD  (PCL a/c)","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","Z7","20250701","2001","101296NAEP01001001","NORM","128F000166946","","","DILANTINCAPS100MG200'S","E","DILANTINCAPS100MG200'S","E","EA","MAL19860935AR","PHENYTOIN SODIUM","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","F000166946","","","","","","","","",""
"000000000023072515","0000101263","SKIN ACTIVE ANTIOXID","ZF03","ZCS","Emollients, protectives","NEOASIA (M) SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2PR","","ZP01","Z7","20140619","2001","101263NEO001014001","NORM","604405","","","SKIN ACTIVE ANTIOXIDANT DEFENSE SERUM 30","E","SKIN ACTIVE ANTIOXIDANT DEFENSE SERUM 30","E","EA","NOT120505610K","SKIN ACTIVE ANTIOXIDANT DEFENSE SERUM 30","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046139","0000101364","OSPAMOX F/C","ZF01","ZPE","Oral broad spectrum penicillins","NOVARTIS CORPORATION(M) SDN","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101364SANDOZ001001","NORM","2267212282","","","OSPAMOX F/CTAB500MG100'S","E","OSPAMOX F/CTAB500MG100'S","E","EA","MAL19890612A","AMOXYCILIN","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023058599","0000101324","OBIMIN PLUZ","ZF03","ZCH","Multivitamins w/ Minerals - Prenatal","UNAM PHARMACEUTICAL (M) SDN","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101324UNAM-E006001","NORM","173FG082137","","","OBIMIN PLUZCAPSULE10x30'S","E","OBIMIN PLUZCAPSULE10x30'S","E","EA","MAL07124619X","OBIMIN PLUZ CAPSULE 10x30'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023072466","0000101263","BELLI ELASTICITY BEL","ZF03","ZCS","Emollients, protectives","NEOASIA (M) SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2PR","","ZP01","Z7","20140619","2001","1012630BELLI001001","NORM","601100","","","BELLI ELASTICITY BELLY OIL4 OZ","E","BELLI ELASTICITY BELLY OIL4 OZ","E","EA","NOT130802508K","BELLI ELASTICITY BELLY OIL       4 OZ","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021037549","0000101223","TECNIS ONE ZCB 10.5D","ZF01","ZMD","Cataract and anticataractogenic preps.","ABBOTT MEDICAL OPTICS","LR","20250101","LR","20250101","Y","30","10","2010","ZCB","","ZNC","2GD","","ZP01","","00000000","2001","101223000IOL002007","NORM","009ZCB00105","","","TECNIS ONE ZCB 10.5D","E","TECNIS ONE ZCB 10.5D","E","EA","NOT REQUIRED","TECNIS ONE ZCB 10.5D","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023048714","0000101261","GILENYA","ZF03","ZPE","Other Immunosuppressants","NOVARTIS CORPORATION (M) SDN","LR","20140619","Z7","20170120","Y","10","10","2010","","","ZHP","2SD","","ZP05","","00000000","2001","101261GENMED014001","NORM","052725575","","","GILENYACAP0.5MG28'S","E","GILENYACAP0.5MG28'S","E","EA","MAL12015017A","FINGOLIMOD          CAP   0.5MG  28'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","725575","","","","","","","","",""
"000000000021223034","0000104281","JB LOTION BEDTIME","ZF01","ZPC","Emollients, protectives","JOHNSON & JOHNSON SDN BHD","LR","99910101","LR","20991231","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","104281WBAB01002006","NORM","15198184102","","","JB LOTION BEDTIME 100ML '16","E","JB LOTION BEDTIME 100ML '16","E","EA","NOT REQUIRED","JB LOTION BEDTIME 100ML '16","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","9556006060254","","","","","","","","",""
"000000000021041174","0000101229","NEUTROGENA HYDRO BOO","ZF01","ZCS","Emollients, protectives","JOHNSON & JOHNSON SDN BHD (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101229XNEN01009004","NORM","152710100502","","","NEUTROGENA HYDRO BOOST ESSENCE 30ML","E","NEUTROGENA HYDRO BOOST ESSENCE 30ML","E","EA","NOT REQUIRED","NEUTROGENA HYDRO BOOST ESSENCE 30ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","4891080614456","","","","","","","","",""
"000000000021041137","0000101229","NEU DEEP CLEAN CLNS","ZF01","ZCS","Emollients, protectives","JOHNSON & JOHNSON SDN BHD (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101229XNEN01003001","NORM","1526811107","","","NEU DEEP CLEAN CLNSLOTION200ML","E","NEU DEEP CLEAN CLNSLOTION200ML","E","EA","NOT REQUIRED","NEU DEEP CLEAN CLNS  LOTION  200ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","9556006277126","","","","","","","","",""
"000000000021046639","0000101393","NEEDLE 19X 1-1/2RB T","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000102000000","NORM","277305187","","","NEEDLE 19X 1-1/2RB TW100'S","E","NEEDLE 19X 1-1/2RB TW100'S","E","EA","NOT REQUIRED","NEEDLE 19X 1-1/2RB TW            100'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046628","0000101393","ORAL SYRINGE TIP CAP","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000102000000","NORM","277302435","","","ORAL SYRINGE TIP CAP100'S","E","ORAL SYRINGE TIP CAP100'S","E","EA","NOT REQUIRED","ORAL SYRINGE TIP CAP 100'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023056391","0000101291","INTAXEL INJ.260MG/43","ZF03","ZPE","Vinca alkaloids and other plant products","FRESENIUS KABI","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP07","Z7","20140619","2001","101291LNEO01001003","NORM","1149811043458","","","INTAXEL INJ.260MG/43.4ML USP-MYS","E","INTAXEL INJ.260MG/43.4ML USP-MYS","E","EA","MAL20041276A","PACLITAXEL VIAL 260MG 43.4ML","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","9811043458","","","","","","","","",""
"000000000021046707","0000101393","INSYTE-W WINGED BL 2","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000104000000","NORM","277381323","","","INSYTE-W WINGED BL 22GA X1.0IN50'S","E","INSYTE-W WINGED BL 22GA X1.0IN50'S","E","EA","NOT REQUIRED","INSYTE-W WINGED BL 22GA X 1.0IN 50'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021042623","0000101346","ISOPTIN SR","ZF01","ZPE","Calcium antagonists, plain","ABBOTT LABORATORIES (M) SDN","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101346000EPDISOISO","NORM","209N046.751","","","ISOPTIN SR240MG2X15'S","E","ISOPTIN SR240MG2X15'S","E","EA","MAL07010942A","VERAPAMIL HLC         240MG  2X15'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
